Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Library Name,AvgSpotLen,Bases,Cultivar,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Collection_Date,Lat_Lon,Isolation_source,estimated_size,ploidy,BIOME,feature,Host,isol_growth_condt,material,nominal_length (run),num_replicons,propagation,ref_biomaterial,Run_ID (run),tissue,Age,Isolate,Ecotype,collected_by,BIOMATERIAL_PROVIDER,Development_stage,indexi7 (run),Plate_pos (run),PlateID (run),pool_name (run),RNAEXTLOC,RNAEXTMTHD,dev_stage,Genotype,treatment,Developmental_stage,sample_name,common_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,organism_part,GEO_Accession (exp),source_name,replicate,Experiment,filename_1,filename_2,phenotype,strain,stress,sequencing_date,sequencing_provider,platform,growth_protocol,sample_title1,sample_title2,sample_type,sorghum_genotype,time_point,population,rip_antibody,height_or_length,irrigation_status,quality (run),forward_read_length (run),MD5_checksum1 (run),MD5_checksum2 (run),reverse_read_length (run),Cell_type,plant_strain,protocol,symbiotic_status,organism,sample_title,sex,temp,fungal_strain,plot,watering_regime,sub_species,Cell_line,CULTURE_COLLECTION,Description,disease,disease_stage,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),isolation_and_growth_condition,number_of_replicons,plant_developmental_stage,plant_growth_medium,plant_structure,sample_health_state,specimen_voucher,Accession,growth_condition,LIBRARY_STRAND (exp),stimulus,subspecies,tissue_biomaterial_provider
SRR12968174,RNA-Seq,PRJNA667277,SAMN16364697,1769549592,PURDUE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX9420606,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg125,202,2721469846,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968175,RNA-Seq,PRJNA667277,SAMN16364697,1867715437,PURDUE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9420605,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg124,202,2858694708,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968176,RNA-Seq,PRJNA667277,SAMN16364697,1846795068,PURDUE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX9420604,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg123,202,2834601562,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968177,RNA-Seq,PRJNA667277,SAMN16364697,1899897721,PURDUE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX9420603,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg122,202,2913832628,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968178,RNA-Seq,PRJNA667277,SAMN16364697,1712151210,PURDUE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX9420602,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg121,202,2606658096,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968179,RNA-Seq,PRJNA667277,SAMN16364697,2004259377,PURDUE UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX9420601,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg103,202,3058832268,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968180,RNA-Seq,PRJNA667277,SAMN16364697,1695067145,PURDUE UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX9420600,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg120,202,2587640604,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968181,RNA-Seq,PRJNA667277,SAMN16364697,1748895797,PURDUE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9420599,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg119,202,2668140634,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968182,RNA-Seq,PRJNA667277,SAMN16364697,2485893755,PURDUE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX9420598,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg118,202,3784735630,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968183,RNA-Seq,PRJNA667277,SAMN16364697,2458677334,PURDUE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX9420597,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg117,202,3752954970,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968184,RNA-Seq,PRJNA667277,SAMN16364697,900641706,PURDUE UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9420596,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg116,202,1372567376,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968185,RNA-Seq,PRJNA667277,SAMN16364697,1615397279,PURDUE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9420595,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg115,202,2432435116,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968186,RNA-Seq,PRJNA667277,SAMN16364697,1602719331,PURDUE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9420594,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg114,202,2419853748,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968187,RNA-Seq,PRJNA667277,SAMN16364697,1663241058,PURDUE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX9420593,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg113,202,2510772736,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968188,RNA-Seq,PRJNA667277,SAMN16364697,1833829937,PURDUE UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX9420592,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg112,202,2797471740,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968189,RNA-Seq,PRJNA667277,SAMN16364697,1815251709,PURDUE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9420591,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg111,202,2776533632,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968190,RNA-Seq,PRJNA667277,SAMN16364697,1980503672,PURDUE UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX9420590,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg102,202,3030125038,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12968191,RNA-Seq,PRJNA667277,SAMN16364697,2044869557,PURDUE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9420589,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-11-02T00:00:00Z,Sorghum_leaf_tissue,SRP290870,srg101,202,3126130790,SC283 and TAM428,USA,North America,Plant,USA,,,,,,,,,,,,,,,,leaf,"Sample collected at no inoculation\, 24 and 48 hours post inoculation with fungi",SC283 and TAm428,resistant and suceptible genotypes,,,,,,,,,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095197,RNA-Seq,PRJNA809121,SAMN26143439,2831033402,SOUTHWEST UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX14246209,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,DK1,SRP360883,L04,298,9483988744,cv.Kangsi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,drought,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095198,RNA-Seq,PRJNA809121,SAMN26143438,2185342935,SOUTHWEST UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX14246208,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,NK3,SRP360883,L12,298,6976869932,cv.Kangsi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,Normal,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095199,RNA-Seq,PRJNA809121,SAMN26143436,1453957007,SOUTHWEST UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX14246207,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,NK1,SRP360883,L10,149,4598025996,cv.Kangsi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,Normal,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095200,RNA-Seq,PRJNA809121,SAMN26143435,2672352322,SOUTHWEST UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX14246206,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,DH3,SRP360883,L03,298,8603266034,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,drought,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095201,RNA-Seq,PRJNA809121,SAMN26143434,2296149353,SOUTHWEST UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX14246205,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,DH2,SRP360883,L02,299,7260787370,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,drought,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095202,RNA-Seq,PRJNA809121,SAMN26143433,1237324876,SOUTHWEST UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX14246204,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,DH1,SRP360883,L01,149,4039708899,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,drought,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095203,RNA-Seq,PRJNA809121,SAMN26143432,2908287560,SOUTHWEST UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX14246203,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,NH3,SRP360883,L09,298,9348774402,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,Normal,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095204,RNA-Seq,PRJNA809121,SAMN26143430,2769099430,SOUTHWEST UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX14246202,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,NH1,SRP360883,L07,299,8916266852,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,Normal,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18095205,RNA-Seq,PRJNA809121,SAMN26143431,2754119471,SOUTHWEST UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX14246201,Illumina HiSeq 1500,PAIRED,PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2022-02-23T00:00:00Z,NH2,SRP360883,L08,298,8847745050,cv.Hongyingzi,China,Asia,Plant,China:Chongqing,,,,,,,,,,,,,,,,Leaf,five-leaf stage,,,,,,,,,,,,seedling,,Normal,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12072405,RNA-Seq,PRJNA641225,SAMN15347127,9516127363,"UNIVERSITY OFAGRICULTURAL SCIENCES,DHARWAD",public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8599967,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2020-07-31T00:00:00Z,Sorghum root,SRP268382,SRT,200,13696531800,M-35,India,Asia,Plant,India,,,,,,,,,,,,,,,,Root,,Root,,,,,,,,,,,4-5 leaf stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626418,RNA-Seq,PRJNA732112,SAMN19312570,2393155391,NORTHEAST NORMAL UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10967374,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,YB,SRP320979,YB-embryo-rep1,300,6295046700,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,Y49xBYx623,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626419,RNA-Seq,PRJNA732112,SAMN19312569,2378447211,NORTHEAST NORMAL UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX10967373,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,BY,SRP320979,BY-embryo-rep3,300,6078357600,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,BTx623xY49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626420,RNA-Seq,PRJNA732112,SAMN19312569,2320288554,NORTHEAST NORMAL UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10967372,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,BY,SRP320979,BY-embryo-rep2,300,5975652300,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,BTx623xY49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626421,RNA-Seq,PRJNA732112,SAMN19312569,2745374429,NORTHEAST NORMAL UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10967371,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,BY,SRP320979,BY-embryo-rep1,300,7254542100,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,BTx623xY49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626422,RNA-Seq,PRJNA732112,SAMN19312568,2806803639,NORTHEAST NORMAL UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10967370,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,Y,SRP320979,Y-embryo-rep3,300,7307858100,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,Y49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626423,RNA-Seq,PRJNA732112,SAMN19312568,2888005208,NORTHEAST NORMAL UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10967369,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,Y,SRP320979,Y-embryo-rep2,300,7632621000,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,Y49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14626424,RNA-Seq,PRJNA732112,SAMN19312568,2408326726,NORTHEAST NORMAL UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10967368,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2021-10-29T00:00:00Z,Y,SRP320979,Y-embryo-rep1,300,6257266200,,China,Asia,Plant,China:Jilin,,,,,,,,,,,,,,,,embryo,,Y49,,,,,,,,,,,14 days after pollination (DAP) immature seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
